background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    29.543,     4.391,     6.105,     0.200,     0.606,    3
 0,    28.603,     2.635,     5.238,     0.160,     0.550,    4
 0,    25.087,     0.021,     3.120,     0.113,     0.628,    3
 0,    22.980,     3.708,     3.355,     0.145,     0.707,    2
 0,    21.400,     1.132,     3.230,     0.122,     0.546,    4
 0,   358.656,     0.587,    23.276,     0.022,     0.941,    5
 1,    84.024,    -2.064,     8.432,     0.060,     0.503,    8
 0,    39.506,    -2.751,     6.069,     0.143,     0.683,    3
 0,    37.989,     0.425,     5.835,     0.132,     0.409,    7
 0,    35.984,    -4.161,     6.336,     0.139,     0.740,    3
 0,    33.779,    -1.838,     7.191,     0.181,     0.339,    9
 0,    30.908,    -1.223,     4.897,     0.136,     0.382,    7
 0,    27.282,    -0.679,     5.681,     0.192,     0.465,    5
 0,    26.083,    -0.151,     2.514,     0.095,     0.634,    3
 0,    22.546,     1.905,     4.967,     0.213,     0.531,    4
 0,    22.215,     0.484,     4.230,     0.161,     0.460,    5
 0,    20.905,     4.274,     0.000,     0.000,     1.000,    1
 0,    80.797,     0.788,    10.607,     0.123,     0.354,    9
 0,    74.265,     1.481,    15.497,     0.178,     0.350,   10
 0,    57.374,    -0.242,    12.529,     0.198,     0.308,   11
 0,    55.371,    -4.206,     0.000,     0.000,     1.000,    1
 1,    53.576,    -3.799,     0.000,     0.000,     1.000,    1
 1,    41.257,     2.290,     7.089,     0.155,     0.435,    6
 0,    35.682,    -2.447,     4.164,     0.101,     0.430,    6
 0,    33.509,    -0.325,     7.477,     0.208,     0.471,    6
 0,    31.591,    -0.340,     6.845,     0.202,     0.442,    6
 0,    31.092,     0.243,     5.374,     0.150,     0.481,    5
 0,    30.707,     3.580,     0.000,     0.000,     1.000,    1
 0,    30.317,     1.164,     5.683,     0.171,     0.394,    7
 0,    24.995,    -4.117,     0.000,     0.000,     1.000,    1
 0,    24.572,     2.812,     2.700,     0.105,     0.732,    2
 0,    21.411,     0.228,     4.292,     0.182,     0.458,    5
 0,    21.176,    -0.915,     1.864,     0.084,     0.671,    3
 0,    21.027,    -1.155,     4.143,     0.182,     0.692,    3
 0,    20.651,    -2.526,     5.084,     0.242,     0.516,    4
 1,   327.535,     0.940,    11.040,     0.006,     0.993,    2
 1,    35.204,    -3.541,     0.000,     0.000,     1.000,    1
 0,    22.854,     1.554,     1.989,     0.066,     0.806,    3
 0,    22.187,     2.157,     4.059,     0.171,     0.397,    7
 0,    21.943,     2.817,     1.289,     0.041,     0.870,    2
 0,    21.679,     1.496,     2.523,     0.095,     0.439,    6
 0,   838.494,    -1.215,    11.608,     0.002,     0.985,    3
 0,    59.339,    -1.015,    11.082,     0.130,     0.519,    8
 0,    49.893,     1.538,     7.749,     0.116,     0.433,    8
 0,    47.368,    -1.983,     6.612,     0.122,     0.367,   10
 0,    40.249,    -2.566,     7.749,     0.156,     0.579,    4
 0,    35.736,     1.718,     8.800,     0.227,     0.359,    8
 0,    28.205,    -1.211,     3.355,     0.088,     0.794,    3
 0,    25.475,    -0.690,     3.711,     0.127,     0.485,    5
 0,    25.187,    -1.846,     5.380,     0.199,     0.432,    6
 0,    24.097,     3.053,     3.312,     0.124,     0.584,    3
 1,   779.636,     0.448,    15.767,     0.002,     0.996,    2
 1,   119.375,    -2.618,    13.341,     0.054,     0.811,    4
 0,    36.945,    -0.701,     7.599,     0.194,     0.411,    7
 0,    34.297,     0.224,     5.983,     0.142,     0.492,    6
 0,    31.981,    -1.472,     7.732,     0.227,     0.456,    7
 0,    30.545,     0.386,     6.478,     0.183,     0.463,    6
 0,    27.481,    -0.965,     5.387,     0.156,     0.482,    5
 0,    26.486,    -2.106,     6.444,     0.236,     0.426,    6
 0,    23.175,    -0.919,     3.949,     0.159,     0.462,    5
 0,    21.019,    -0.441,     4.396,     0.201,     0.465,    5
 0,    20.235,     1.340,     1.499,     0.062,     0.807,    2
 1,   409.717,    -1.150,    15.386,     0.011,     0.972,    3
 1,   190.302,     0.207,    11.641,     0.022,     0.931,    4
 1,    62.396,    -4.394,     0.000,     0.000,     1.000,    1
 0,    55.864,     0.481,    12.394,     0.205,     0.335,   10
 0,    53.756,     1.316,    11.258,     0.189,     0.696,    4
 0,    30.666,    -0.329,     6.354,     0.198,     0.475,    5
 0,    25.448,    -2.285,     4.878,     0.165,     0.409,    6
 0,    24.268,     1.419,     3.595,     0.138,     0.678,    3
 0,    23.530,     0.408,     4.792,     0.187,     0.533,    4
 0,    22.946,     0.220,     3.879,     0.150,     0.507,    4
 0,    22.875,     0.848,     5.606,     0.234,     0.529,    4
 0,    21.386,    -0.403,     2.981,     0.130,     0.615,    3
 0,    21.082,    -1.744,     4.642,     0.211,     0.449,    5
 0,    21.066,     0.926,     3.361,     0.148,     0.659,    3
 0,    20.755,    -0.295,     3.578,     0.147,     0.512,    4
 1,   531.394,     0.438,    37.276,     0.018,     0.951,    7
 0,    32.022,    -0.148,     3.879,     0.084,     0.546,    5
 0,    26.753,     1.103,     5.110,     0.169,     0.569,    5
 0,    24.134,     1.377,     3.926,     0.128,     0.456,    6
 0,    23.158,    -0.181,     3.900,     0.154,     0.459,    5
 0,    22.611,    -1.696,     3.508,     0.151,     0.473,    5
 0,    22.356,    -1.405,     3.989,     0.158,     0.389,    7
 0,    21.293,    -0.234,     4.616,     0.206,     0.519,    4
 0,    20.817,    -3.801,     0.000,     0.000,     1.000,    1
 1,   385.699,    -1.712,    16.624,     0.009,     0.968,    4
 0,    70.201,    -2.816,     6.586,     0.054,     0.695,    3
 0,    46.102,    -0.173,     8.671,     0.161,     0.383,    8
 0,    41.552,    -2.178,     2.931,     0.066,     0.445,    7
 0,    31.478,     1.087,     5.350,     0.147,     0.440,    6
 0,    29.221,    -1.164,     4.716,     0.120,     0.586,    5
 0,    24.306,     3.621,     3.200,     0.128,     0.726,    2
 0,    23.225,    -1.821,     4.452,     0.178,     0.415,    6
 0,    22.856,    -0.454,     4.284,     0.179,     0.455,    5
 0,    22.530,     1.791,     3.377,     0.136,     0.458,    5
 0,    22.214,    -0.352,     4.648,     0.195,     0.462,    5
 0,    21.817,    -0.722,     3.121,     0.121,     0.586,    3
 0,    21.147,     1.244,     3.847,     0.176,     0.525,    4
 0,    21.083,    -1.344,     4.218,     0.186,     0.454,    5
 1,   854.879,     0.102,    42.527,     0.011,     0.967,    6
 0,    62.690,    -1.060,    16.337,     0.245,     0.397,    8
 1,    56.249,     4.137,     0.000,     0.000,     1.000,    1
 0,    54.880,    -1.342,    10.362,     0.159,     0.399,    8
 1,    53.885,    -3.236,     2.422,     0.038,     0.798,    2
 0,    50.768,    -1.046,     9.885,     0.170,     0.409,    7
 0,    42.016,     0.614,     6.148,     0.124,     0.482,    5
 0,    36.757,    -1.025,     7.961,     0.213,     0.543,    4
 0,    35.720,     2.706,     6.153,     0.167,     0.651,    3
 0,    35.529,    -0.620,     7.568,     0.203,     0.482,    5
 0,    34.168,     1.746,     6.865,     0.181,     0.448,    6
 0,    29.178,    -1.103,     6.400,     0.200,     0.420,    6
 0,    28.658,     1.459,     7.433,     0.252,     0.382,    7
 0,    25.041,    -3.107,     2.935,     0.114,     0.723,    2
 0,    23.867,     3.036,     0.000,     0.000,     1.000,    1
 0,    20.207,    -0.508,     3.829,     0.181,     0.542,    4
 1,   496.615,     0.115,     5.886,     0.004,     0.968,    2
 1,    99.726,     2.887,     8.138,     0.049,     0.712,    3
 1,    93.526,    -3.929,     0.000,     0.000,     1.000,    1
 0,    38.206,    -3.706,     6.252,     0.162,     0.709,    2
 0,    26.274,    -2.917,     5.029,     0.189,     0.710,    2
 0,    24.630,     4.131,     0.000,     0.000,     1.000,    1
 0,    24.622,     0.138,     5.768,     0.216,     0.449,    5
 0,    24.382,     3.029,     2.482,     0.072,     0.866,    2
 0,    24.322,    -3.712,     4.669,     0.189,     0.598,    3
 0,    23.849,     0.877,     5.208,     0.199,     0.451,    5
 0,    22.355,    -1.912,     4.036,     0.171,     0.452,    5
 1,   210.260,     1.197,    10.362,     0.015,     0.950,    3
 1,    65.204,    -3.639,    10.510,     0.146,     0.680,    3
 0,    32.899,    -0.528,     7.656,     0.215,     0.418,    6
 0,    29.898,     4.193,     0.000,     0.000,     1.000,    1
 0,    28.373,    -0.742,     4.410,     0.152,     0.563,    4
 0,    28.292,     1.183,     5.020,     0.170,     0.526,    5
 0,    26.929,    -1.399,     3.849,     0.129,     0.474,    5
 0,    24.193,    -0.071,     5.144,     0.193,     0.430,    6
 0,    22.718,    -2.346,     4.307,     0.176,     0.432,    6
 0,    22.595,    -3.976,     2.802,     0.123,     0.707,    2
 0,    22.033,     1.132,     2.782,     0.125,     0.557,    4
 1,   336.648,     1.088,    28.053,     0.032,     0.932,    6
 1,    59.177,     2.050,    10.394,     0.139,     0.354,   10
 0,    47.274,     0.634,     8.842,     0.138,     0.366,    9
 0,    29.096,    -0.795,     6.412,     0.204,     0.501,    5
 0,    28.312,    -1.699,     6.245,     0.202,     0.367,    8
 0,    25.915,    -1.146,     5.743,     0.207,     0.402,    7
 0,    23.389,    -0.255,     3.967,     0.159,     0.476,    5
 0,    23.354,     1.813,     3.578,     0.139,     0.389,    7
 0,    21.203,    -1.802,     2.439,     0.083,     0.550,    5
 0,    20.397,     0.302,     4.043,     0.179,     0.498,    5
 1,    51.120,     4.141,     0.000,     0.000,     1.000,    1
 1,    48.566,    -2.204,     3.823,     0.037,     0.944,    2
 0,    25.544,     1.807,     5.490,     0.200,     0.404,    7
 0,    21.387,     2.534,     4.596,     0.194,     0.433,    6
 1,   604.547,     1.944,    18.510,     0.008,     0.973,    3
 1,    94.246,     3.065,    11.398,     0.103,     0.581,    4
 1,    63.942,    -3.947,     0.000,     0.000,     1.000,    1
 0,    35.652,    -4.270,     3.191,     0.053,     0.910,    2
 0,    30.613,     0.442,     3.761,     0.078,     0.586,    5
 0,    30.061,    -4.249,     0.000,     0.000,     1.000,    1
 0,    28.217,    -2.018,     5.711,     0.196,     0.427,    6
 0,    27.598,     1.351,     4.211,     0.141,     0.757,    2
 0,    27.558,    -4.127,     0.000,     0.000,     1.000,    1
 0,    26.478,    -2.029,     5.793,     0.208,     0.414,    6
 0,    24.563,     1.357,     3.988,     0.153,     0.412,    6
 0,    22.602,     0.541,     4.980,     0.205,     0.453,    5
 0,    20.356,    -1.044,     2.893,     0.136,     0.593,    3
 1,    78.290,     1.028,     0.000,     0.000,     1.000,    1
 0,    58.379,    -1.196,    11.215,     0.181,     0.568,    6
 0,    50.377,     2.713,     8.076,     0.149,     0.472,    5
 0,    37.349,    -4.347,     1.426,     0.032,     0.799,    2
 0,    34.617,     1.061,     6.851,     0.187,     0.630,    3
 0,    32.871,    -0.655,     7.035,     0.209,     0.433,    7
 0,    31.069,    -0.910,     6.093,     0.185,     0.527,    5
 0,    30.153,    -0.520,     7.199,     0.226,     0.403,    7
 0,    28.920,    -1.181,     5.146,     0.142,     0.720,    3
 1,    26.252,    -4.174,     0.000,     0.000,     1.000,    1
 0,    24.826,    -0.136,     4.705,     0.176,     0.526,    5
 0,    23.760,    -3.979,     0.000,     0.000,     1.000,    1
 0,    22.336,    -0.317,     4.607,     0.193,     0.503,    4
 0,    21.372,     0.467,     4.011,     0.176,     0.453,    5
 0,    20.873,     0.245,     4.431,     0.203,     0.561,    4
 0,    20.667,    -4.148,     0.000,     0.000,     1.000,    1
 0,    20.609,     0.846,     2.593,     0.089,     0.659,    3
 0,   125.938,     2.048,     2.498,     0.006,     0.938,    3
 0,    39.162,     0.163,     8.722,     0.209,     0.470,    6
 0,    35.271,     2.152,     6.332,     0.146,     0.399,   10
 0,    26.885,    -0.973,     3.414,     0.100,     0.574,    5
 0,    23.586,     0.985,     4.678,     0.181,     0.437,    7
 0,    22.560,    -0.530,     3.681,     0.148,     0.488,    5
 0,    21.663,    -0.613,     4.744,     0.191,     0.407,    7
 0,    21.171,     0.313,     3.831,     0.153,     0.403,    7
 0,    20.740,     0.282,     3.868,     0.149,     0.510,    6
 1,   520.639,     1.333,    16.386,     0.006,     0.990,    2
 1,   344.440,    -1.554,    17.192,     0.017,     0.946,    5
 0,    49.363,    -2.098,     8.773,     0.156,     0.427,    7
 0,    40.623,    -1.109,     6.353,     0.138,     0.465,    6
 1,    39.686,     4.226,     0.000,     0.000,     1.000,    1
 0,    37.821,     1.149,     8.675,     0.215,     0.392,    7
 0,    28.902,     0.038,     3.848,     0.123,     0.463,    5
 0,    28.052,     1.671,     4.223,     0.140,     0.422,    6
 1,    26.481,    -3.458,     0.000,     0.000,     1.000,    1
 0,    22.943,    -1.613,     3.417,     0.136,     0.536,    4
 0,    21.517,     2.462,     3.003,     0.109,     0.601,    3
 0,    21.109,     0.400,     2.840,     0.132,     0.630,    3
 1,   114.795,     2.939,    16.222,     0.106,     0.846,    2
 1,    99.110,    -3.149,    16.230,     0.134,     0.480,    6
 0,    54.806,     4.453,    10.054,     0.182,     0.708,    2
 0,    52.873,     3.871,     0.000,     0.000,     1.000,    1
 0,    46.513,     3.599,     9.233,     0.185,     0.517,    4
 0,    46.416,    -4.339,     5.039,     0.104,     0.737,    2
 0,    44.463,     4.437,     7.629,     0.170,     0.712,    2
 0,    40.009,     4.026,     0.000,     0.000,     1.000,    1
 0,    31.444,    -2.859,     5.297,     0.165,     0.604,    3
 0,    26.729,    -4.383,     3.563,     0.132,     0.709,    2
 0,    26.498,     3.771,     0.000,     0.000,     1.000,    1
 0,    24.362,    -2.870,     2.513,     0.103,     0.709,    2
 0,    22.108,     3.857,     0.000,     0.000,     1.000,    1
 0,    21.246,    -4.118,     3.793,     0.164,     0.757,    2
 0,    20.409,    -3.667,     0.000,     0.000,     1.000,    1
 0,   460.251,     0.690,    12.896,     0.005,     0.993,    2
 1,   125.123,    -3.727,     9.399,     0.038,     0.932,    2
 1,    67.378,     2.081,     7.897,     0.092,     0.570,    7
 0,    37.169,    -0.911,     6.919,     0.176,     0.422,    7
 0,    34.850,    -0.189,     3.078,     0.070,     0.829,    2
 0,    31.384,     0.551,     6.865,     0.201,     0.573,    5
 0,    25.015,    -0.261,     4.651,     0.168,     0.534,    4
 0,    22.371,    -1.064,     4.605,     0.181,     0.510,    5
 0,    21.529,    -0.488,     5.200,     0.235,     0.465,    5
 0,    20.881,     0.868,     3.753,     0.158,     0.458,    5
 0,    20.174,     0.789,     4.174,     0.183,     0.627,    3
 0,    20.056,     1.256,     3.471,     0.158,     0.609,    3
 1,   360.433,    -0.818,    14.448,     0.014,     0.967,    3
 1,   192.901,     3.040,    29.635,     0.124,     0.515,    7
 1,    71.807,    -3.372,     9.151,     0.080,     0.785,    3
 0,    45.832,    -0.597,     7.355,     0.142,     0.391,    8
 0,    37.682,     1.084,     8.002,     0.194,     0.353,    9
 0,    26.938,    -0.388,     4.770,     0.160,     0.528,    4
 0,    23.736,    -4.235,     2.969,     0.109,     0.785,    2
 0,    23.686,    -3.749,     4.428,     0.185,     0.708,    2
 0,    22.932,    -0.519,     3.583,     0.147,     0.521,    4
 0,    22.269,    -1.230,     3.599,     0.156,     0.635,    3
 1,  1029.122,     0.265,     0.000,     0.000,     1.000,    1
 1,   655.320,     0.937,    35.031,     0.014,     0.968,    5
 0,   459.473,    -1.275,    39.311,     0.056,     0.595,   11
 0,    63.609,    -1.732,    10.031,     0.122,     0.443,    8
 0,    50.352,    -2.855,     5.067,     0.099,     0.604,    3
 0,    33.838,     0.999,     6.943,     0.192,     0.452,    6
 0,    30.149,     0.331,     5.351,     0.168,     0.588,    3
 1,    29.677,     3.345,     5.169,     0.140,     0.603,    3
 0,    23.690,    -0.998,     4.442,     0.170,     0.422,    6
 0,    22.155,    -0.012,     3.421,     0.131,     0.564,    4
 0,    22.026,     0.325,     4.683,     0.192,     0.468,    5
 0,   255.602,     1.045,    22.012,     0.034,     0.883,    7
 0,    37.394,    -0.288,     7.827,     0.200,     0.415,    7
 0,    35.735,    -1.065,     6.554,     0.175,     0.509,    5
 0,    30.117,     1.065,     7.832,     0.245,     0.427,    6
 1,    27.530,     3.461,     0.000,     0.000,     1.000,    1
 0,    24.784,     0.586,     4.137,     0.155,     0.471,    5
 0,    24.369,    -0.587,     5.364,     0.205,     0.396,    7
 0,    24.058,     0.084,     5.883,     0.229,     0.419,    6
 0,    21.972,    -0.367,     4.712,     0.202,     0.461,    5
 0,    21.622,    -2.967,     3.914,     0.168,     0.615,    3
